Source,Destination,Protocol,Length,Src_Port,Dst_Port,Timestamp,TCP_Flags,Label,Source_IP,Destination_IP
192.168.137.137,192.168.137.139,2,1066,60118,80,1717489764.8653805,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,60118,80,1717489764.8653808,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36842,80,1717489764.865978,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36842,80,1717489764.8659782,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36842,80,1717489764.8659785,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36842,80,1717489764.8659785,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51017,80,1717489764.8668897,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51017,80,1717489764.8668902,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51017,80,1717489764.8668902,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51017,80,1717489764.8668904,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,44474,80,1717489764.8677971,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,44474,80,1717489764.8677974,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,44474,80,1717489764.8677974,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,44474,80,1717489764.8677976,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47146,80,1717489764.8686082,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47146,80,1717489764.8686085,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47146,80,1717489764.8686087,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47146,80,1717489764.8686087,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42260,80,1717489764.8696575,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42260,80,1717489764.8696578,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42260,80,1717489764.8696578,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42260,80,1717489764.869658,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43759,80,1717489764.870512,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43759,80,1717489764.8705122,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43759,80,1717489764.8705125,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43759,80,1717489764.8705125,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46195,80,1717489764.8712418,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46195,80,1717489764.8712423,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46195,80,1717489764.8712423,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46195,80,1717489764.8712423,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,38809,80,1717489764.8718293,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,38809,80,1717489764.8718295,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,38809,80,1717489764.8718297,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,38809,80,1717489764.8718297,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53742,80,1717489764.8728213,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53742,80,1717489764.8728218,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53742,80,1717489764.872822,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53742,80,1717489764.872822,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58342,80,1717489764.8736055,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58342,80,1717489764.873606,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58342,80,1717489764.873606,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58342,80,1717489764.8736062,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,56293,80,1717489764.87444,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,56293,80,1717489764.8744404,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,56293,80,1717489764.8744404,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,56293,80,1717489764.8744404,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,33249,80,1717489764.8752651,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,33249,80,1717489764.8752654,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,33249,80,1717489764.8752656,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,33249,80,1717489764.8752656,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,41257,80,1717489764.8758862,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,41257,80,1717489764.8758867,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,41257,80,1717489764.876193,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,41257,80,1717489764.8761935,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47094,80,1717489764.876905,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47094,80,1717489764.8769054,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47094,80,1717489764.8769054,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47094,80,1717489764.8769057,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55152,80,1717489764.8777764,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55152,80,1717489764.8777766,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55152,80,1717489764.8777769,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55152,80,1717489764.8777769,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45457,80,1717489764.8784,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45457,80,1717489764.8784003,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45457,80,1717489764.8784003,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45457,80,1717489764.8784003,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46708,80,1717489764.87887,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46708,80,1717489764.8788702,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46708,80,1717489764.8788707,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46708,80,1717489764.8788707,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53444,80,1717489764.8794696,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53444,80,1717489764.8794699,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53444,80,1717489764.879776,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,53444,80,1717489764.8797765,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42143,80,1717489764.8801696,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42143,80,1717489764.8801699,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42143,80,1717489764.8801699,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42143,80,1717489764.88017,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,57822,80,1717489764.8809168,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,57822,80,1717489764.880917,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,57822,80,1717489764.8809173,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,57822,80,1717489764.8809173,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,52374,80,1717489764.8817961,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,52374,80,1717489764.8817964,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,52374,80,1717489764.8817964,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,52374,80,1717489764.8817966,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47305,80,1717489764.8822918,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47305,80,1717489764.882292,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47305,80,1717489764.882292,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47305,80,1717489764.8822923,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45184,80,1717489764.8831582,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45184,80,1717489764.8831584,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45184,80,1717489764.8831584,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45184,80,1717489764.8831587,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47486,80,1717489764.8840814,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47486,80,1717489764.8840814,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47486,80,1717489764.8840816,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47486,80,1717489764.8840816,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36747,80,1717489764.884908,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36747,80,1717489764.8849082,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36747,80,1717489764.8849084,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36747,80,1717489764.8849087,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43757,80,1717489764.8855197,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43757,80,1717489764.88552,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43757,80,1717489764.8859472,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43757,80,1717489764.8859475,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58113,80,1717489764.8862367,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58113,80,1717489764.886237,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58113,80,1717489764.886237,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58113,80,1717489764.886237,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49835,80,1717489764.8889403,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49835,80,1717489764.888941,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49835,80,1717489764.888941,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49835,80,1717489764.888941,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47573,80,1717489764.8898716,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47573,80,1717489764.8898718,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47573,80,1717489764.889872,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,47573,80,1717489764.889872,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34662,80,1717489764.8906488,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34662,80,1717489764.8906493,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34662,80,1717489764.8906493,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34662,80,1717489764.8906496,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37346,80,1717489764.8921824,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37346,80,1717489764.8921828,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37346,80,1717489764.8921828,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37346,80,1717489764.8921828,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45017,80,1717489764.8927484,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45017,80,1717489764.8927486,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45017,80,1717489764.8927488,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,45017,80,1717489764.8927488,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42281,80,1717489764.8938913,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42281,80,1717489764.8938916,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42281,80,1717489764.8938918,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,42281,80,1717489764.893892,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58393,80,1717489764.894255,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58393,80,1717489764.8942552,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58393,80,1717489764.8952222,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,58393,80,1717489764.8952227,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,60575,80,1717489764.8952227,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,60575,80,1717489764.8952227,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,60575,80,1717489764.895223,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,60575,80,1717489764.895223,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34245,80,1717489764.8957958,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34245,80,1717489764.895796,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34245,80,1717489764.895796,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,34245,80,1717489764.895796,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43752,80,1717489764.8965468,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43752,80,1717489764.896547,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43752,80,1717489764.8965473,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,43752,80,1717489764.8965473,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49464,80,1717489764.897237,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49464,80,1717489764.8972373,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49464,80,1717489764.8975272,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,49464,80,1717489764.8975275,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,59259,80,1717489764.8986378,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,59259,80,1717489764.8986382,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,59259,80,1717489764.8986382,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,59259,80,1717489764.8986385,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36371,80,1717489764.8986385,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36371,80,1717489764.8986385,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36371,80,1717489764.898966,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,36371,80,1717489764.8989663,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37314,80,1717489764.8996549,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37314,80,1717489764.899655,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37314,80,1717489764.8996553,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37314,80,1717489764.8996556,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55814,80,1717489764.9003894,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55814,80,1717489764.9003897,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55814,80,1717489764.9006925,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55814,80,1717489764.9006927,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55062,80,1717489764.9010792,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55062,80,1717489764.9010794,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55062,80,1717489764.901376,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,55062,80,1717489764.9013762,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,39623,80,1717489764.9019027,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,39623,80,1717489764.901903,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,39623,80,1717489764.901903,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,39623,80,1717489764.901903,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46572,80,1717489764.902622,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46572,80,1717489764.9026225,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46572,80,1717489764.9026225,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,46572,80,1717489764.9026227,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37263,80,1717489764.9034655,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37263,80,1717489764.9034655,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37263,80,1717489764.9034657,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,37263,80,1717489764.9034657,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51710,80,1717489764.9037657,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51710,80,1717489764.903766,,UDP Flood,3232270729,3232270731
192.168.137.137,192.168.137.139,2,1066,51710,80,1717489764.9040554,,UDP Flood,3232270729,3232270731
